id,a,b,product,design_family,canonical_target_heuristic,canonical_target_margin,ot_cost,dd_cost,rc_cost,heuristic_definition_version,target_heuristic,ot_score,dd_score,rc_score,category,notes,digit_total,nonzero_total,complexity_c,split
hds_792,25000000,25555555,638888875000000,RC,RC,1.8888889999999998,64.05859375,9.0,7.111111,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 25000000 near 25000000, 25555555 near 25000000",16,10,160,train
hds_793,25000000,25777777,644444425000000,RC,RC,1.8444446,64.05859375,9.0,7.1555554,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 25000000 near 25000000, 25777777 near 25000000",16,10,160,train
hds_794,25000000,25999999,649999975000000,RC,RC,1.8000002000000004,64.05859375,9.0,7.1999998,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 25000000 near 25000000, 25999999 near 25000000",16,10,160,train
hds_795,100000000,101111111,10111111100000000,RC,RC,0.9777777800000003,81.0,9,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 100000000 near 100000000, 101111111 near 100000000",18,9,162,train
hds_796,100000000,107777777,10777777700000000,RC,RC,0.8444444600000001,81.0,9,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 100000000 near 100000000, 107777777 near 100000000",18,9,162,train
hds_797,100000000,109999999,10999999900000000,RC,RC,0.8000000200000006,81.0,9,8.19999998,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 100000000 near 100000000, 109999999 near 100000000",18,9,162,train
hds_798,200000000,201111111,40222222200000000,RC,RC,0.9777777800000003,81.0,9,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 200000000 near 200000000, 201111111 near 200000000",18,9,162,train
hds_799,200000000,209999999,41999999800000000,RC,RC,0.8000000200000006,81.02160493827161,9,8.19999998,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 200000000 near 200000000, 209999999 near 200000000",18,9,162,val
hds_800,500000000,501111111,250555555500000000,RC,RC,0.9777777800000003,81.00308641975309,9,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 500000000 near 500000000, 501111111 near 500000000",18,9,162,train
hds_801,500000000,505555555,252777777500000000,RC,RC,0.8888888999999995,81.0246913580247,9,8.1111111,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 500000000 near 500000000, 505555555 near 500000000",18,9,162,train
hds_802,500000000,507777777,253888888500000000,RC,RC,0.8444444600000001,81.0246913580247,9,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 500000000 near 500000000, 507777777 near 500000000",18,9,162,test
hds_803,1011111,1099999,1112221088889,RC,RC,14.77778,49.0,47,32.22222,cost_model_v2,RC,0.0,0.0,0.0,near_1000000,"Generated: 1011111 near 1000000, 1099999 near 1000000",14,12,168,val
hds_804,1055555,1077777,1137652901235,RC,RC,14.733336000000001,49.12755102040816,47,32.266664,cost_model_v2,RC,0.0,0.0,0.0,near_1000000,"Generated: 1055555 near 1000000, 1077777 near 1000000",14,12,168,test
hds_805,1055555,1099999,1161109444445,RC,RC,14.688892000000003,49.12755102040816,47,32.311108,cost_model_v2,RC,0.0,0.0,0.0,near_1000000,"Generated: 1055555 near 1000000, 1099999 near 1000000",14,12,168,train
hds_806,2011111,2033333,4089258362963,RC,RC,15.911112,49.0,47,31.088888,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 2011111 near 2000000, 2033333 near 2000000",14,12,168,test
hds_807,2033333,2033333,4134443088889,RC,RC,15.866668,49.0,47,31.133332,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 2033333 near 2000000, 2033333 near 2000000",14,12,168,val
hds_808,2033333,2055555,4179627814815,RC,RC,15.822223999999999,49.1530612244898,47,31.177776,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 2033333 near 2000000, 2055555 near 2000000",14,12,168,val
hds_809,2033333,2077777,4224812540741,RC,RC,14.77778,49.1530612244898,47,32.22222,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 2033333 near 2000000, 2077777 near 2000000",14,12,168,train
hds_810,2077777,2099999,4363329622223,RC,RC,14.644447999999997,49.17857142857143,47,32.355552,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 2077777 near 2000000, 2099999 near 2000000",14,12,168,test
hds_811,5055555,5077777,25670980901235,RC,RC,14.733336000000001,49.183673469387756,47,32.266664,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 5055555 near 5000000, 5077777 near 5000000",14,12,168,train
hds_812,5077777,5099999,25896657622223,RC,RC,14.644447999999997,49.183673469387756,47,32.355552,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 5077777 near 5000000, 5099999 near 5000000",14,12,168,train
hds_813,192222223,200000000,38444444600000000,RC,RC,0.8444444600000001,81.00308641975309,9,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 192222223 near 200000000, 200000000 near 200000000",18,10,180,train
hds_814,194444445,200000000,38888889000000000,RC,RC,0.8888888999999995,81.00617283950618,9,8.1111111,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 194444445 near 200000000, 200000000 near 200000000",18,10,180,train
hds_815,196666667,200000000,39333333400000000,RC,RC,0.9333333400000008,81.0246913580247,9,8.06666666,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 196666667 near 200000000, 200000000 near 200000000",18,10,180,train
hds_816,198888889,200000000,39777777800000000,RC,RC,0.9777777800000003,81.0246913580247,9,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_200000000,"Generated: 198888889 near 200000000, 200000000 near 200000000",18,10,180,train
hds_817,492222223,500000000,246111111500000000,RC,RC,0.8444444600000001,81.02777777777777,9,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 492222223 near 500000000, 500000000 near 500000000",18,10,180,val
hds_818,494444445,500000000,247222222500000000,RC,RC,0.8888888999999995,81.02777777777777,9,8.1111111,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 494444445 near 500000000, 500000000 near 500000000",18,10,180,train
hds_819,496666667,500000000,248333333500000000,RC,RC,0.9333333400000008,81.02777777777777,9,8.06666666,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 496666667 near 500000000, 500000000 near 500000000",18,10,180,test
hds_820,498888889,500000000,249444444500000000,RC,RC,0.9777777800000003,81.02777777777777,9,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_500000000,"Generated: 498888889 near 500000000, 500000000 near 500000000",18,10,180,train
hds_821,1922223,2011111,3865803819753,RC,RC,15.822223999999999,49.005102040816325,47,31.177776,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1922223 near 2000000, 2011111 near 2000000",14,13,182,val
hds_822,1944445,2055555,3996913641975,RC,RC,20.77778,49.16326530612245,47,26.22222,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1944445 near 2000000, 2055555 near 2000000",14,13,182,train
hds_823,1966667,2033333,3998888911111,RC,RC,20.866668,49.183673469387756,47,26.133332,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1966667 near 2000000, 2033333 near 2000000",14,13,182,train
hds_824,1966667,2055555,4042592185185,RC,RC,15.822223999999999,49.183673469387756,47,31.177776,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1966667 near 2000000, 2055555 near 2000000",14,13,182,train
hds_825,4922223,5077777,24993950738271,RC,RC,20.688892,49.214285714285715,47,26.311108,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4922223 near 5000000, 5077777 near 5000000",14,13,182,train
hds_826,4922223,5099999,25103332377777,RC,RC,15.644448,49.214285714285715,47,31.355552,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4922223 near 5000000, 5099999 near 5000000",14,13,182,test
hds_827,4944445,5011111,24777162728395,RC,RC,15.866668,49.035714285714285,47,31.133332,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4944445 near 5000000, 5011111 near 5000000",14,13,182,train
hds_828,4966667,5077777,25219627459259,RC,RC,15.77778,49.214285714285715,47,31.22222,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4966667 near 5000000, 5077777 near 5000000",14,13,182,test
hds_829,4988889,5077777,25332465819753,RC,RC,15.822223999999999,49.214285714285715,47,31.177776,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4988889 near 5000000, 5077777 near 5000000",14,13,182,train
hds_830,1944445,1988889,3867285271605,RC,RC,17.366668,49.183673469387756,48.5,31.133332,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1944445 near 2000000, 1988889 near 2000000",14,14,196,val
hds_831,1966667,1966667,3867779088889,RC,RC,18.050341469387757,49.183673469387756,55,31.133332,cost_model_v2,RC,0.0,0.0,0.0,near_2000000,"Generated: 1966667 near 2000000, 1966667 near 2000000",14,14,196,test
hds_832,2422223,2599999,6297777377777,RC,RC,17.858733714285716,49.214285714285715,55,31.355552,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2422223 near 2500000, 2599999 near 2500000",14,14,196,test
hds_833,2466667,2533333,6248888911111,RC,RC,23.080953714285716,49.214285714285715,55,26.133332,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2466667 near 2500000, 2533333 near 2500000",14,14,196,train
hds_834,2466667,2577777,6358517459259,RC,RC,18.01757591836735,49.23979591836735,55,31.22222,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2466667 near 2500000, 2577777 near 2500000",14,14,196,train
hds_835,2533333,2555555,6474071814815,RC,RC,17.322224,49.21938775510204,48.5,31.177776,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2533333 near 2500000, 2555555 near 2500000",14,14,196,train
hds_836,2577777,2577777,6644934261729,RC,RC,16.933789959183677,49.244897959183675,55,32.311108,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2577777 near 2500000, 2577777 near 2500000",14,14,196,val
hds_837,2599999,2599999,6759994800001,RC,RC,16.844901959183673,49.244897959183675,55,32.399996,cost_model_v2,RC,0.0,0.0,0.0,near_2500000,"Generated: 2599999 near 2500000, 2599999 near 2500000",14,14,196,train
hds_838,4966667,4988889,24778150362963,RC,RC,18.161112,49.25,55,31.088888,cost_model_v2,RC,0.0,0.0,0.0,near_5000000,"Generated: 4966667 near 5000000, 4988889 near 5000000",14,14,196,test
hds_839,9222223,9444445,87098777901235,RC,RC,4.855782579591839,49.12244897959184,55,44.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9222223 near 10000000, 9444445 near 10000000",14,14,196,val
hds_840,9666667,9666667,93444450888889,RC,RC,6.116666799999997,49.25,55,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9666667 near 10000000, 9666667 near 10000000",14,14,196,train
hds_841,242222223,250000000,60555555750000000,RC,RC,1.84444446,81.02777777777777,10.0,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 242222223 near 250000000, 250000000 near 250000000",18,11,198,test
hds_842,244444445,250000000,61111111250000000,RC,RC,1.8888888999999995,81.03086419753086,10.0,8.1111111,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 244444445 near 250000000, 250000000 near 250000000",18,11,198,train
hds_843,246666667,250000000,61666666750000000,RC,RC,1.9333333400000008,81.04938271604938,10.0,8.06666666,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 246666667 near 250000000, 250000000 near 250000000",18,11,198,val
hds_844,248888889,250000000,62222222250000000,RC,RC,1.9777777800000003,81.04938271604938,10.0,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 248888889 near 250000000, 250000000 near 250000000",18,11,198,train
hds_845,250000000,251111111,62777777750000000,RC,RC,1.9777777800000003,81.00925925925925,10.0,8.02222222,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 250000000 near 250000000, 251111111 near 250000000",18,11,198,train
hds_846,250000000,253333333,63333333250000000,RC,RC,1.9333333400000008,81.03086419753086,10.0,8.06666666,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 250000000 near 250000000, 253333333 near 250000000",18,11,198,train
hds_847,250000000,255555555,63888888750000000,RC,RC,1.8888888999999995,81.05246913580247,10.0,8.1111111,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 250000000 near 250000000, 255555555 near 250000000",18,11,198,train
hds_848,250000000,257777777,64444444250000000,RC,RC,1.84444446,81.05246913580247,10.0,8.15555554,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 250000000 near 250000000, 257777777 near 250000000",18,11,198,train
hds_849,250000000,259999999,64999999750000000,RC,RC,1.8000000200000006,81.05246913580247,10.0,8.19999998,cost_model_v2,RC,0.0,0.0,0.0,near_250000000,"Generated: 250000000 near 250000000, 259999999 near 250000000",18,11,198,train
hds_850,9222223,10111111,93246920419753,RC,RC,11.822222400000001,56.0,55,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9222223 near 10000000, 10111111 near 10000000",15,14,210,train
hds_851,9222223,10333333,95296301259259,RC,RC,11.777777999999998,56.026785714285715,55,43.222222,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9222223 near 10000000, 10333333 near 10000000",15,14,210,train
hds_852,9222223,10777777,99395062938271,RC,RC,17.6888892,56.1875,55,37.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9222223 near 10000000, 10777777 near 10000000",15,14,210,train
hds_853,9444445,10111111,95493831728395,RC,RC,11.866666799999997,56.0,55,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9444445 near 10000000, 10111111 near 10000000",15,14,210,train
hds_854,9444445,10333333,97592595185185,RC,RC,11.822222400000001,56.1875,55,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9444445 near 10000000, 10333333 near 10000000",15,14,210,train
hds_855,9444445,10777777,101790122098765,RC,RC,11.733333600000002,56.1875,55,43.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9444445 near 10000000, 10777777 near 10000000",15,14,210,train
hds_856,9444445,10999999,103888885555555,RC,RC,11.688889199999998,56.1875,55,43.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9444445 near 10000000, 10999999 near 10000000",15,14,210,train
hds_857,9666667,10111111,97740743037037,RC,RC,11.9111112,56.0,55,43.0888888,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9666667 near 10000000, 10111111 near 10000000",15,14,210,train
hds_858,9666667,10333333,99888889111111,RC,RC,17.866666799999997,56.1875,55,37.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9666667 near 10000000, 10333333 near 10000000",15,14,210,val
hds_859,9666667,10777777,104185181259259,RC,RC,11.777777999999998,56.1875,55,43.222222,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9666667 near 10000000, 10777777 near 10000000",15,14,210,train
hds_860,9666667,10999999,106333327333333,RC,RC,11.733333600000002,56.1875,55,43.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9666667 near 10000000, 10999999 near 10000000",15,14,210,train
hds_861,9888889,10777777,106580240419753,RC,RC,11.822222400000001,56.1875,55,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9888889 near 10000000, 10777777 near 10000000",15,14,210,train
hds_862,9888889,10999999,108777769111111,RC,RC,11.777777999999998,56.1875,55,43.222222,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 9888889 near 10000000, 10999999 near 10000000",15,14,210,train
hds_863,10111111,10111111,102234565654321,RC,RC,18.955555599999997,64.0,62,43.0444444,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 10111111 near 10000000, 10111111 near 10000000",16,14,224,train
hds_864,10333333,10333333,106777770888889,RC,RC,18.866666799999997,64.0,62,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 10333333 near 10000000, 10333333 near 10000000",16,14,224,train
hds_865,10333333,10777777,111370358740741,RC,RC,17.777777999999998,64.140625,62,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_10000000,"Generated: 10333333 near 10000000, 10777777 near 10000000",16,14,224,train
hds_866,20111111,20111111,404456785654321,RC,RC,18.955555599999997,64.0,62,43.0444444,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 20111111 near 20000000, 20111111 near 20000000",16,14,224,test
hds_867,20111111,20333333,408925916962963,RC,RC,18.9111112,64.0,62,43.0888888,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 20111111 near 20000000, 20333333 near 20000000",16,14,224,train
hds_868,20333333,20777777,422481458740741,RC,RC,17.777777999999998,64.1640625,62,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 20333333 near 20000000, 20777777 near 20000000",16,14,224,train
hds_869,20777777,20777777,431716017061729,RC,RC,17.6888892,64.1875,62,44.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 20777777 near 20000000, 20777777 near 20000000",16,14,224,val
hds_870,50111111,50333333,2522259236962963,RC,RC,18.9111112,64.02734375,62,43.0888888,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50111111 near 50000000, 50333333 near 50000000",16,14,224,val
hds_871,50111111,50999999,2555666610888889,RC,RC,17.777777999999998,64.02734375,62,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50111111 near 50000000, 50999999 near 50000000",16,14,224,train
hds_872,50333333,50777777,2555814758740741,RC,RC,17.777777999999998,64.19140625,62,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50333333 near 50000000, 50777777 near 50000000",16,14,224,train
hds_873,50333333,50999999,2566999932666667,RC,RC,17.7333336,64.19140625,62,44.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50333333 near 50000000, 50999999 near 50000000",16,14,224,test
hds_874,50777777,50777777,2578382637061729,RC,RC,17.6888892,64.19140625,62,44.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50777777 near 50000000, 50777777 near 50000000",16,14,224,train
hds_875,50777777,50999999,2589666576222223,RC,RC,17.644444800000002,64.19140625,62,44.3555552,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50777777 near 50000000, 50999999 near 50000000",16,14,224,train
hds_876,50999999,50999999,2600999898000001,RC,RC,17.6000004,64.19140625,62,44.3999996,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 50999999 near 50000000, 50999999 near 50000000",16,14,224,val
hds_877,19444445,20333333,395370375185185,RC,RC,18.8222224,64.171875,62,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19444445 near 20000000, 20333333 near 20000000",16,15,240,train
hds_878,19444445,20555555,399691358641975,RC,RC,24.777777999999998,64.171875,62,37.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19444445 near 20000000, 20555555 near 20000000",16,15,240,train
hds_879,19444445,20999999,408333325555555,RC,RC,18.6888892,64.171875,62,43.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19444445 near 20000000, 20999999 near 20000000",16,15,240,val
hds_880,19666667,20111111,395518523037037,RC,RC,18.9111112,64.02734375,62,43.0888888,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19666667 near 20000000, 20111111 near 20000000",16,15,240,train
hds_881,19666667,20333333,399888889111111,RC,RC,24.866666799999997,64.19140625,62,37.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19666667 near 20000000, 20333333 near 20000000",16,15,240,train
hds_882,19666667,20555555,404259255185185,RC,RC,18.8222224,64.19140625,62,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19666667 near 20000000, 20555555 near 20000000",16,15,240,test
hds_883,19666667,20777777,408629621259259,RC,RC,18.777777999999998,64.19140625,62,43.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19666667 near 20000000, 20777777 near 20000000",16,15,240,train
hds_884,19666667,20999999,412999987333333,RC,RC,18.7333336,64.19140625,62,43.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19666667 near 20000000, 20999999 near 20000000",16,15,240,train
hds_885,19888889,20111111,399987654345679,RC,RC,24.955555599999997,64.02734375,62,37.0444444,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19888889 near 20000000, 20111111 near 20000000",16,15,240,test
hds_886,19888889,20555555,408827151728395,RC,RC,18.866666799999997,64.19140625,62,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19888889 near 20000000, 20555555 near 20000000",16,15,240,train
hds_887,19888889,20999999,417666649111111,RC,RC,18.777777999999998,64.19140625,62,43.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19888889 near 20000000, 20999999 near 20000000",16,15,240,train
hds_888,49222223,50777777,2499395062938271,RC,RC,24.6888892,64.21875,62,37.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49222223 near 50000000, 50777777 near 50000000",16,15,240,train
hds_889,49444445,50333333,2488703715185185,RC,RC,18.8222224,64.21875,62,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49444445 near 50000000, 50333333 near 50000000",16,15,240,train
hds_890,49444445,50555555,2499691358641975,RC,RC,24.777777999999998,64.21875,62,37.222222,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49444445 near 50000000, 50555555 near 50000000",16,15,240,train
hds_891,49444445,50777777,2510679002098765,RC,RC,18.7333336,64.21875,62,43.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49444445 near 50000000, 50777777 near 50000000",16,15,240,train
hds_892,49666667,50333333,2499888889111111,RC,RC,24.866666799999997,64.21875,62,37.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49666667 near 50000000, 50333333 near 50000000",16,15,240,train
hds_893,49666667,50555555,2510925915185185,RC,RC,18.8222224,64.21875,62,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49666667 near 50000000, 50555555 near 50000000",16,15,240,train
hds_894,49888889,50333333,2511074063037037,RC,RC,18.9111112,64.21875,62,43.0888888,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49888889 near 50000000, 50333333 near 50000000",16,15,240,test
hds_895,19222223,19666667,378037058740741,RC,RC,19.969184249999998,64.19140625,71,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19222223 near 20000000, 19666667 near 20000000",16,16,256,train
hds_896,19222223,19888889,382308659580247,RC,RC,21.01362865,64.19140625,71,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19222223 near 20000000, 19888889 near 20000000",16,16,256,train
hds_897,19444445,19444445,378086441358025,RC,RC,19.277777999999998,64.19140625,63.5,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19444445 near 20000000, 19444445 near 20000000",16,16,256,train
hds_898,19444445,19666667,382407424814815,RC,RC,20.3222224,64.19140625,63.5,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_20000000,"Generated: 19444445 near 20000000, 19666667 near 20000000",16,16,256,train
hds_899,24222223,25999999,629777773777777,RC,RC,20.863194800000002,64.21875,71,43.3555552,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 24222223 near 25000000, 25999999 near 25000000",16,16,256,train
hds_900,24444445,24888889,608395078271605,RC,RC,20.366666799999997,64.21875,63.5,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 24444445 near 25000000, 24888889 near 25000000",16,16,256,train
hds_901,24444445,25777777,630123452098765,RC,RC,20.2333336,64.22265625,63.5,43.2666664,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 24444445 near 25000000, 25777777 near 25000000",16,16,256,test
hds_902,24666667,25555555,630370365185185,RC,RC,20.3222224,64.2421875,63.5,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 24666667 near 25000000, 25555555 near 25000000",16,16,256,train
hds_903,24888889,25777777,641580230419753,RC,RC,21.0644099,64.2421875,71,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 24888889 near 25000000, 25777777 near 25000000",16,16,256,train
hds_904,25333333,25555555,647407384814815,RC,RC,20.3222224,64.22265625,63.5,43.1777776,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 25333333 near 25000000, 25555555 near 25000000",16,16,256,train
hds_905,25777777,25777777,664493787061729,RC,RC,19.93498295,64.24609375,71,44.3111108,cost_model_v2,RC,0.0,0.0,0.0,near_25000000,"Generated: 25777777 near 25000000, 25777777 near 25000000",16,16,256,train
hds_906,49444445,49444445,2444753141358025,RC,RC,19.277777999999998,64.25,63.5,44.222222,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49444445 near 50000000, 49444445 near 50000000",16,16,256,test
hds_907,49666667,49666667,2466777810888889,RC,RC,21.116666799999997,64.25,71,43.1333332,cost_model_v2,RC,0.0,0.0,0.0,near_50000000,"Generated: 49666667 near 50000000, 49666667 near 50000000",16,16,256,train
hds_908,92222223,92222223,8504938415061729,RC,RC,5.747482669999997,64.05859375,71,58.31111108,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 92222223 near 100000000",16,16,256,train
hds_909,92222223,98888889,9119753173580247,RC,RC,7.072222240000002,64.25,71,57.17777776,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 98888889 near 100000000",16,16,256,test
hds_910,96666667,96666667,9344444508888889,RC,RC,7.116666680000002,64.25,71,57.13333332,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 96666667 near 100000000, 96666667 near 100000000",16,16,256,train
hds_911,92222223,101111111,9324691426419753,RC,RC,13.822222240000002,72.0,71,57.17777776,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 101111111 near 100000000",17,16,272,val
hds_912,92222223,103333333,9529629679259259,RC,RC,13.777777800000003,72.02430555555556,71,57.2222222,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 103333333 near 100000000",17,16,272,train
hds_913,92222223,105555555,9734567932098765,RC,RC,13.733333360000003,72.19444444444444,71,57.26666664,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 105555555 near 100000000",17,16,272,val
hds_914,92222223,109999999,10144444437777777,RC,RC,13.644444479999997,72.19444444444444,71,57.35555552,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 92222223 near 100000000, 109999999 near 100000000",17,16,272,train
hds_915,94444445,101111111,9549382761728395,RC,RC,13.866666680000002,72.0,71,57.13333332,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 94444445 near 100000000, 101111111 near 100000000",17,16,272,train
hds_916,94444445,105555555,9969135808641975,RC,RC,20.777777800000003,72.19444444444444,71,50.2222222,cost_model_v2,RC,0.0,0.0,0.0,near_100000000,"Generated: 94444445 near 100000000, 105555555 near 100000000",17,16,272,train
