id,a,b,product,target_heuristic,ot_score,dd_score,rc_score,category,notes,digit_total,nonzero_total,complexity_c,split
hds_747,99,107,10593,RC,0.45,0.3,0.55,near_100,"Generated: 99 near 100, 107 near 100",5,4,20,train
hds_748,99,109,10791,RC,0.45,0.3,0.55,near_100,"Generated: 99 near 100, 109 near 100",5,4,20,train
hds_749,102,73,7446,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 73 far from base",5,4,20,val
hds_750,201,79,15879,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 79 far from base",5,4,20,val
hds_751,501,14,7014,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 14 far from base",5,4,20,train
hds_752,501,69,34569,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 69 far from base",5,4,20,val
hds_753,502,61,30622,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 502 near 500, 61 far from base",5,4,20,train
hds_754,101,101,10201,RC,0.45,0.3,0.9,near_100,"Generated: 101 near 100, 101 near 100",6,4,24,train
hds_755,101,103,10403,RC,0.45,0.3,0.75,near_100,"Generated: 101 near 100, 103 near 100",6,4,24,val
hds_756,101,104,10504,RC,0.45,0.3,0.75,near_100,"Generated: 101 near 100, 104 near 100",6,4,24,train
hds_757,101,106,10706,RC,0.45,0.3,0.55,near_100,"Generated: 101 near 100, 106 near 100",6,4,24,train
hds_758,101,108,10908,RC,0.45,0.3,0.55,near_100,"Generated: 101 near 100, 108 near 100",6,4,24,train
hds_759,101,109,11009,RC,0.45,0.3,0.55,near_100,"Generated: 101 near 100, 109 near 100",6,4,24,train
hds_760,102,102,10404,RC,0.45,0.3,0.9,near_100,"Generated: 102 near 100, 102 near 100",6,4,24,train
hds_761,102,103,10506,RC,0.45,0.3,0.75,near_100,"Generated: 102 near 100, 103 near 100",6,4,24,test
hds_762,102,104,10608,RC,0.45,0.3,0.75,near_100,"Generated: 102 near 100, 104 near 100",6,4,24,val
hds_763,102,106,10812,RC,0.45,0.3,0.55,near_100,"Generated: 102 near 100, 106 near 100",6,4,24,val
hds_764,102,108,11016,RC,0.45,0.3,0.55,near_100,"Generated: 102 near 100, 108 near 100",6,4,24,test
hds_765,103,103,10609,RC,0.45,0.3,0.75,near_100,"Generated: 103 near 100, 103 near 100",6,4,24,test
hds_766,103,104,10712,RC,0.45,0.3,0.75,near_100,"Generated: 103 near 100, 104 near 100",6,4,24,train
hds_767,201,201,40401,RC,0.45,0.3,0.9,near_200,"Generated: 201 near 200, 201 near 200",6,4,24,train
hds_768,201,202,40602,RC,0.45,0.3,0.9,near_200,"Generated: 201 near 200, 202 near 200",6,4,24,val
hds_769,201,203,40803,RC,0.45,0.3,0.75,near_200,"Generated: 201 near 200, 203 near 200",6,4,24,train
hds_770,201,204,41004,RC,0.45,0.3,0.75,near_200,"Generated: 201 near 200, 204 near 200",6,4,24,train
hds_771,201,206,41406,RC,0.45,0.3,0.55,near_200,"Generated: 201 near 200, 206 near 200",6,4,24,test
hds_772,201,207,41607,RC,0.45,0.3,0.55,near_200,"Generated: 201 near 200, 207 near 200",6,4,24,train
hds_773,201,208,41808,RC,0.45,0.3,0.55,near_200,"Generated: 201 near 200, 208 near 200",6,4,24,train
hds_774,201,209,42009,RC,0.45,0.3,0.55,near_200,"Generated: 201 near 200, 209 near 200",6,4,24,train
hds_775,201,901,181101,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 901 far from base",6,4,24,train
hds_776,201,903,181503,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 903 far from base",6,4,24,train
hds_777,202,203,41006,RC,0.45,0.3,0.75,near_200,"Generated: 202 near 200, 203 near 200",6,4,24,train
hds_778,202,204,41208,RC,0.45,0.3,0.75,near_200,"Generated: 202 near 200, 204 near 200",6,4,24,val
hds_779,202,206,41612,RC,0.45,0.3,0.55,near_200,"Generated: 202 near 200, 206 near 200",6,4,24,train
hds_780,202,207,41814,RC,0.45,0.3,0.55,near_200,"Generated: 202 near 200, 207 near 200",6,4,24,train
hds_781,202,208,42016,RC,0.45,0.3,0.55,near_200,"Generated: 202 near 200, 208 near 200",6,4,24,val
hds_782,202,209,42218,RC,0.45,0.3,0.55,near_200,"Generated: 202 near 200, 209 near 200",6,4,24,train
hds_783,203,203,41209,RC,0.45,0.3,0.75,near_200,"Generated: 203 near 200, 203 near 200",6,4,24,train
hds_784,203,204,41412,RC,0.45,0.3,0.75,near_200,"Generated: 203 near 200, 204 near 200",6,4,24,test
hds_785,204,204,41616,RC,0.45,0.3,0.75,near_200,"Generated: 204 near 200, 204 near 200",6,4,24,test
hds_786,501,501,251001,RC,0.45,0.3,0.9,near_500,"Generated: 501 near 500, 501 near 500",6,4,24,test
hds_787,501,502,251502,RC,0.45,0.3,0.9,near_500,"Generated: 501 near 500, 502 near 500",6,4,24,train
hds_788,501,503,252003,RC,0.45,0.3,0.75,near_500,"Generated: 501 near 500, 503 near 500",6,4,24,train
hds_789,501,504,252504,RC,0.45,0.3,0.75,near_500,"Generated: 501 near 500, 504 near 500",6,4,24,val
hds_790,501,506,253506,RC,0.45,0.3,0.55,near_500,"Generated: 501 near 500, 506 near 500",6,4,24,test
hds_791,501,508,254508,RC,0.45,0.3,0.55,near_500,"Generated: 501 near 500, 508 near 500",6,4,24,train
hds_792,501,509,255009,RC,0.45,0.3,0.55,near_500,"Generated: 501 near 500, 509 near 500",6,4,24,train
hds_793,501,907,454407,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 907 far from base",6,4,24,train
hds_794,502,502,252004,RC,0.45,0.3,0.9,near_500,"Generated: 502 near 500, 502 near 500",6,4,24,train
hds_795,502,509,255518,RC,0.45,0.3,0.55,near_500,"Generated: 502 near 500, 509 near 500",6,4,24,train
hds_796,503,503,253009,RC,0.45,0.3,0.75,near_500,"Generated: 503 near 500, 503 near 500",6,4,24,train
hds_797,503,504,253512,RC,0.45,0.3,0.75,near_500,"Generated: 503 near 500, 504 near 500",6,4,24,train
hds_798,23,713,16399,RC,0.45,0.3,0.55,near_25_mixed,"Generated: 23 near 25, 713 far from base",5,5,25,train
hds_799,48,911,43728,RC,0.45,0.3,0.55,near_50_mixed,"Generated: 48 near 50, 911 far from base",5,5,25,val
hds_800,99,611,60489,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 99 near 100, 611 far from base",5,5,25,train
hds_801,199,61,12139,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 61 far from base",5,5,25,train
hds_802,249,13,3237,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 249 near 250, 13 far from base",5,5,25,test
hds_803,101,111,11211,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 111 far from base",6,5,30,val
hds_804,101,281,28381,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 281 far from base",6,5,30,test
hds_805,101,384,38784,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 384 far from base",6,5,30,train
hds_806,101,424,42824,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 424 far from base",6,5,30,test
hds_807,101,469,47369,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 469 far from base",6,5,30,val
hds_808,101,547,55247,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 547 far from base",6,5,30,val
hds_809,101,627,63327,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 101 near 100, 627 far from base",6,5,30,train
hds_810,102,166,16932,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 166 far from base",6,5,30,test
hds_811,102,187,19074,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 187 far from base",6,5,30,train
hds_812,102,237,24174,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 237 far from base",6,5,30,train
hds_813,102,388,39576,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 388 far from base",6,5,30,train
hds_814,102,393,40086,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 393 far from base",6,5,30,train
hds_815,102,526,53652,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 526 far from base",6,5,30,train
hds_816,102,532,54264,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 532 far from base",6,5,30,train
hds_817,102,839,85578,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 839 far from base",6,5,30,val
hds_818,102,844,86088,RC,0.45,0.3,0.55,near_100_mixed,"Generated: 102 near 100, 844 far from base",6,5,30,train
hds_819,191,201,38391,RC,0.45,0.3,0.55,near_200,"Generated: 191 near 200, 201 near 200",6,5,30,test
hds_820,191,202,38582,RC,0.45,0.3,0.55,near_200,"Generated: 191 near 200, 202 near 200",6,5,30,train
hds_821,192,201,38592,RC,0.45,0.3,0.55,near_200,"Generated: 192 near 200, 201 near 200",6,5,30,val
hds_822,192,202,38784,RC,0.45,0.3,0.55,near_200,"Generated: 192 near 200, 202 near 200",6,5,30,train
hds_823,194,201,38994,RC,0.45,0.3,0.55,near_200,"Generated: 194 near 200, 201 near 200",6,5,30,train
hds_824,194,202,39188,RC,0.45,0.3,0.55,near_200,"Generated: 194 near 200, 202 near 200",6,5,30,train
hds_825,196,201,39396,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 201 near 200",6,5,30,train
hds_826,196,202,39592,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 202 near 200",6,5,30,test
hds_827,196,204,39984,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 204 near 200",6,5,30,train
hds_828,197,201,39597,RC,0.45,0.3,0.75,near_200,"Generated: 197 near 200, 201 near 200",6,5,30,test
hds_829,197,202,39794,RC,0.45,0.3,0.75,near_200,"Generated: 197 near 200, 202 near 200",6,5,30,train
hds_830,197,203,39991,RC,0.45,0.3,0.75,near_200,"Generated: 197 near 200, 203 near 200",6,5,30,val
hds_831,198,201,39798,RC,0.45,0.3,0.9,near_200,"Generated: 198 near 200, 201 near 200",6,5,30,test
hds_832,198,203,40194,RC,0.45,0.3,0.75,near_200,"Generated: 198 near 200, 203 near 200",6,5,30,test
hds_833,198,204,40392,RC,0.45,0.3,0.75,near_200,"Generated: 198 near 200, 204 near 200",6,5,30,train
hds_834,198,206,40788,RC,0.45,0.3,0.55,near_200,"Generated: 198 near 200, 206 near 200",6,5,30,train
hds_835,198,207,40986,RC,0.45,0.3,0.55,near_200,"Generated: 198 near 200, 207 near 200",6,5,30,train
hds_836,198,209,41382,RC,0.45,0.3,0.55,near_200,"Generated: 198 near 200, 209 near 200",6,5,30,val
hds_837,198,408,80784,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 198 near 200, 408 far from base",6,5,30,train
hds_838,198,609,120582,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 198 near 200, 609 far from base",6,5,30,test
hds_839,199,201,39999,RC,0.45,0.3,0.9,near_200_symmetric,199×201 = 200²-1,6,5,30,val
hds_840,199,202,40198,RC,0.45,0.3,0.9,near_200,"Generated: 199 near 200, 202 near 200",6,5,30,train
hds_841,199,203,40397,RC,0.45,0.3,0.75,near_200,"Generated: 199 near 200, 203 near 200",6,5,30,test
hds_842,199,204,40596,RC,0.45,0.3,0.75,near_200,"Generated: 199 near 200, 204 near 200",6,5,30,train
hds_843,199,206,40994,RC,0.45,0.3,0.55,near_200,"Generated: 199 near 200, 206 near 200",6,5,30,val
hds_844,199,207,41193,RC,0.45,0.3,0.55,near_200,"Generated: 199 near 200, 207 near 200",6,5,30,train
hds_845,199,208,41392,RC,0.45,0.3,0.55,near_200,"Generated: 199 near 200, 208 near 200",6,5,30,train
hds_846,199,209,41591,RC,0.45,0.3,0.55,near_200,"Generated: 199 near 200, 209 near 200",6,5,30,train
hds_847,199,407,80993,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 407 far from base",6,5,30,train
hds_848,201,173,34773,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 173 far from base",6,5,30,train
hds_849,201,224,45024,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 224 far from base",6,5,30,train
hds_850,201,282,56682,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 282 far from base",6,5,30,train
hds_851,201,286,57486,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 286 far from base",6,5,30,train
hds_852,201,338,67938,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 338 far from base",6,5,30,train
hds_853,201,358,71958,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 358 far from base",6,5,30,train
hds_854,201,389,78189,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 389 far from base",6,5,30,train
hds_855,201,593,119193,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 593 far from base",6,5,30,train
hds_856,201,641,128841,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 641 far from base",6,5,30,train
hds_857,201,736,147936,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 736 far from base",6,5,30,train
hds_858,201,756,151956,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 756 far from base",6,5,30,val
hds_859,201,834,167634,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 834 far from base",6,5,30,train
hds_860,201,917,184317,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 201 near 200, 917 far from base",6,5,30,train
hds_861,202,166,33532,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 166 far from base",6,5,30,train
hds_862,202,168,33936,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 168 far from base",6,5,30,train
hds_863,202,179,36158,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 179 far from base",6,5,30,train
hds_864,202,224,45248,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 224 far from base",6,5,30,train
hds_865,202,342,69084,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 342 far from base",6,5,30,train
hds_866,202,514,103828,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 514 far from base",6,5,30,test
hds_867,202,543,109686,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 543 far from base",6,5,30,train
hds_868,202,649,131098,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 649 far from base",6,5,30,train
hds_869,202,747,150894,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 202 near 200, 747 far from base",6,5,30,val
hds_870,248,304,75392,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 304 far from base",6,5,30,val
hds_871,248,902,223696,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 902 far from base",6,5,30,train
hds_872,249,701,174549,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 249 near 250, 701 far from base",6,5,30,train
hds_873,251,408,102408,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 408 far from base",6,5,30,test
hds_874,252,306,77112,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 252 near 250, 306 far from base",6,5,30,train
hds_875,491,501,245991,RC,0.45,0.3,0.55,near_500,"Generated: 491 near 500, 501 near 500",6,5,30,train
hds_876,492,501,246492,RC,0.45,0.3,0.55,near_500,"Generated: 492 near 500, 501 near 500",6,5,30,val
hds_877,492,502,246984,RC,0.45,0.3,0.55,near_500,"Generated: 492 near 500, 502 near 500",6,5,30,train
hds_878,493,502,247486,RC,0.45,0.3,0.55,near_500,"Generated: 493 near 500, 502 near 500",6,5,30,train
hds_879,494,501,247494,RC,0.45,0.3,0.55,near_500,"Generated: 494 near 500, 501 near 500",6,5,30,val
hds_880,494,502,247988,RC,0.45,0.3,0.55,near_500,"Generated: 494 near 500, 502 near 500",6,5,30,train
hds_881,496,501,248496,RC,0.45,0.3,0.75,near_500,"Generated: 496 near 500, 501 near 500",6,5,30,train
hds_882,496,502,248992,RC,0.55,0.3,0.75,near_500,"Generated: 496 near 500, 502 near 500",6,5,30,test
hds_883,496,503,249488,RC,0.55,0.3,0.75,near_500,"Generated: 496 near 500, 503 near 500",6,5,30,train
hds_884,496,504,249984,RC,0.55,0.3,0.75,near_500,"Generated: 496 near 500, 504 near 500",6,5,30,train
hds_885,497,502,249494,RC,0.55,0.3,0.75,near_500,"Generated: 497 near 500, 502 near 500",6,5,30,test
hds_886,497,503,249991,RC,0.55,0.3,0.75,near_500,"Generated: 497 near 500, 503 near 500",6,5,30,train
hds_887,497,504,250488,RC,0.55,0.3,0.75,near_500,"Generated: 497 near 500, 504 near 500",6,5,30,train
hds_888,498,503,250494,RC,0.55,0.3,0.75,near_500,"Generated: 498 near 500, 503 near 500",6,5,30,train
hds_889,498,504,250992,RC,0.55,0.3,0.75,near_500,"Generated: 498 near 500, 504 near 500",6,5,30,train
hds_890,499,501,249999,RC,0.45,0.3,0.9,near_500,"Generated: 499 near 500, 501 near 500",6,5,30,train
hds_891,499,502,250498,RC,0.55,0.3,0.9,near_500,"Generated: 499 near 500, 502 near 500",6,5,30,train
hds_892,499,503,250997,RC,0.55,0.3,0.75,near_500,"Generated: 499 near 500, 503 near 500",6,5,30,train
hds_893,499,504,251496,RC,0.55,0.3,0.75,near_500,"Generated: 499 near 500, 504 near 500",6,5,30,train
hds_894,501,167,83667,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 167 far from base",6,5,30,test
hds_895,501,229,114729,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 229 far from base",6,5,30,train
hds_896,501,266,133266,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 266 far from base",6,5,30,train
hds_897,501,296,148296,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 296 far from base",6,5,30,train
hds_898,501,368,184368,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 368 far from base",6,5,30,train
hds_899,501,387,193887,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 387 far from base",6,5,30,train
hds_900,501,622,311622,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 622 far from base",6,5,30,train
hds_901,501,688,344688,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 688 far from base",6,5,30,test
hds_902,501,791,396291,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 791 far from base",6,5,30,train
hds_903,501,874,437874,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 874 far from base",6,5,30,train
hds_904,501,886,443886,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 886 far from base",6,5,30,train
hds_905,501,892,446892,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 892 far from base",6,5,30,train
hds_906,501,916,458916,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 916 far from base",6,5,30,test
hds_907,501,996,498996,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 501 near 500, 996 far from base",6,5,30,train
hds_908,502,133,66766,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 502 near 500, 133 far from base",6,5,30,train
hds_909,502,272,136544,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 502 near 500, 272 far from base",6,5,30,test
hds_910,502,671,336842,RC,0.45,0.3,0.55,near_500_mixed,"Generated: 502 near 500, 671 far from base",6,5,30,train
hds_911,191,198,37818,RC,0.45,0.3,0.55,near_200,"Generated: 191 near 200, 198 near 200",6,6,36,val
hds_912,191,199,38009,RC,0.45,0.3,0.55,near_200,"Generated: 191 near 200, 199 near 200",6,6,36,train
hds_913,192,198,38016,RC,0.45,0.3,0.55,near_200,"Generated: 192 near 200, 198 near 200",6,6,36,val
hds_914,192,199,38208,RC,0.45,0.3,0.55,near_200,"Generated: 192 near 200, 199 near 200",6,6,36,train
hds_915,193,198,38214,RC,0.45,0.3,0.55,near_200,"Generated: 193 near 200, 198 near 200",6,6,36,train
hds_916,193,199,38407,RC,0.45,0.3,0.55,near_200,"Generated: 193 near 200, 199 near 200",6,6,36,train
hds_917,194,198,38412,RC,0.45,0.3,0.55,near_200,"Generated: 194 near 200, 198 near 200",6,6,36,train
hds_918,194,199,38606,RC,0.45,0.3,0.55,near_200,"Generated: 194 near 200, 199 near 200",6,6,36,test
hds_919,196,196,38416,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 196 near 200",6,6,36,train
hds_920,196,197,38612,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 197 near 200",6,6,36,val
hds_921,196,199,39004,RC,0.45,0.3,0.75,near_200,"Generated: 196 near 200, 199 near 200",6,6,36,val
hds_922,197,197,38809,RC,0.45,0.3,0.75,near_200,"Generated: 197 near 200, 197 near 200",6,6,36,train
hds_923,197,199,39203,RC,0.45,0.3,0.75,near_200,"Generated: 197 near 200, 199 near 200",6,6,36,test
hds_924,198,198,39204,RC,0.45,0.3,0.9,near_200,"Generated: 198 near 200, 198 near 200",6,6,36,train
hds_925,198,199,39402,RC,0.45,0.3,0.9,near_200,"Generated: 198 near 200, 199 near 200",6,6,36,val
hds_926,198,419,82962,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 198 near 200, 419 far from base",6,6,36,train
hds_927,199,122,24278,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 122 far from base",6,6,36,train
hds_928,199,152,30248,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 152 far from base",6,6,36,val
hds_929,199,199,39601,RC,0.45,0.3,0.9,near_200,"Generated: 199 near 200, 199 near 200",6,6,36,train
hds_930,199,217,43183,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 217 far from base",6,6,36,train
hds_931,199,312,62088,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 312 far from base",6,6,36,train
hds_932,199,751,149449,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 751 far from base",6,6,36,test
hds_933,199,771,153429,RC,0.45,0.3,0.55,near_200_mixed,"Generated: 199 near 200, 771 far from base",6,6,36,train
hds_934,241,248,59768,RC,0.45,0.3,0.55,near_250,"Generated: 241 near 250, 248 near 250",6,6,36,train
hds_935,241,249,60009,RC,0.45,0.3,0.55,near_250,"Generated: 241 near 250, 249 near 250",6,6,36,train
hds_936,241,251,60491,RC,0.45,0.3,0.55,near_250,"Generated: 241 near 250, 251 near 250",6,6,36,test
hds_937,241,252,60732,RC,0.45,0.3,0.55,near_250,"Generated: 241 near 250, 252 near 250",6,6,36,train
hds_938,242,249,60258,RC,0.45,0.3,0.55,near_250,"Generated: 242 near 250, 249 near 250",6,6,36,val
hds_939,242,251,60742,RC,0.45,0.3,0.55,near_250,"Generated: 242 near 250, 251 near 250",6,6,36,train
hds_940,242,252,60984,RC,0.45,0.3,0.55,near_250,"Generated: 242 near 250, 252 near 250",6,6,36,train
hds_941,243,251,60993,RC,0.45,0.3,0.55,near_250,"Generated: 243 near 250, 251 near 250",6,6,36,train
hds_942,243,252,61236,RC,0.45,0.3,0.55,near_250,"Generated: 243 near 250, 252 near 250",6,6,36,train
hds_943,244,251,61244,RC,0.45,0.3,0.55,near_250,"Generated: 244 near 250, 251 near 250",6,6,36,train
hds_944,244,252,61488,RC,0.45,0.3,0.55,near_250,"Generated: 244 near 250, 252 near 250",6,6,36,train
hds_945,246,246,60516,RC,0.55,0.3,0.75,near_250,"Generated: 246 near 250, 246 near 250",6,6,36,train
hds_946,246,249,61254,RC,0.55,0.3,0.75,near_250,"Generated: 246 near 250, 249 near 250",6,6,36,val
hds_947,246,251,61746,RC,0.45,0.3,0.75,near_250,"Generated: 246 near 250, 251 near 250",6,6,36,val
hds_948,246,252,61992,RC,0.55,0.3,0.75,near_250,"Generated: 246 near 250, 252 near 250",6,6,36,train
hds_949,246,253,62238,RC,0.55,0.3,0.75,near_250,"Generated: 246 near 250, 253 near 250",6,6,36,test
hds_950,246,254,62484,RC,0.55,0.3,0.75,near_250,"Generated: 246 near 250, 254 near 250",6,6,36,val
hds_951,247,247,61009,RC,0.55,0.3,0.75,near_250,"Generated: 247 near 250, 247 near 250",6,6,36,train
hds_952,247,248,61256,RC,0.55,0.3,0.75,near_250,"Generated: 247 near 250, 248 near 250",6,6,36,train
hds_953,247,249,61503,RC,0.55,0.3,0.75,near_250,"Generated: 247 near 250, 249 near 250",6,6,36,val
hds_954,247,251,61997,RC,0.45,0.3,0.75,near_250,"Generated: 247 near 250, 251 near 250",6,6,36,train
hds_955,247,252,62244,RC,0.55,0.3,0.75,near_250,"Generated: 247 near 250, 252 near 250",6,6,36,train
hds_956,247,253,62491,RC,0.55,0.3,0.75,near_250,"Generated: 247 near 250, 253 near 250",6,6,36,train
hds_957,248,224,55552,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 224 far from base",6,6,36,train
hds_958,248,248,61504,RC,0.55,0.3,0.9,near_250,"Generated: 248 near 250, 248 near 250",6,6,36,train
hds_959,248,251,62248,RC,0.45,0.3,0.9,near_250,"Generated: 248 near 250, 251 near 250",6,6,36,val
hds_960,248,252,62496,RC,0.55,0.3,0.9,near_250,"Generated: 248 near 250, 252 near 250",6,6,36,train
hds_961,248,253,62744,RC,0.55,0.3,0.75,near_250,"Generated: 248 near 250, 253 near 250",6,6,36,val
hds_962,248,254,62992,RC,0.55,0.3,0.75,near_250,"Generated: 248 near 250, 254 near 250",6,6,36,val
hds_963,248,322,79856,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 322 far from base",6,6,36,train
hds_964,248,621,154008,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 621 far from base",6,6,36,train
hds_965,248,712,176576,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 248 near 250, 712 far from base",6,6,36,test
hds_966,249,249,62001,RC,0.55,0.3,0.9,near_250,"Generated: 249 near 250, 249 near 250",6,6,36,test
hds_967,249,251,62499,RC,0.45,0.3,0.9,near_250,"Generated: 249 near 250, 251 near 250",6,6,36,train
hds_968,249,252,62748,RC,0.55,0.3,0.9,near_250,"Generated: 249 near 250, 252 near 250",6,6,36,train
hds_969,249,253,62997,RC,0.55,0.3,0.75,near_250,"Generated: 249 near 250, 253 near 250",6,6,36,val
hds_970,249,254,63246,RC,0.55,0.3,0.75,near_250,"Generated: 249 near 250, 254 near 250",6,6,36,train
hds_971,251,134,33634,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 134 far from base",6,6,36,val
hds_972,251,251,63001,RC,0.45,0.3,0.9,near_250,"Generated: 251 near 250, 251 near 250",6,6,36,test
hds_973,251,252,63252,RC,0.45,0.3,0.9,near_250,"Generated: 251 near 250, 252 near 250",6,6,36,train
hds_974,251,253,63503,RC,0.45,0.3,0.75,near_250,"Generated: 251 near 250, 253 near 250",6,6,36,train
hds_975,251,254,63754,RC,0.45,0.3,0.75,near_250,"Generated: 251 near 250, 254 near 250",6,6,36,train
hds_976,251,431,108181,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 431 far from base",6,6,36,test
hds_977,251,441,110691,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 441 far from base",6,6,36,test
hds_978,251,451,113201,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 451 far from base",6,6,36,train
hds_979,251,482,120982,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 482 far from base",6,6,36,train
hds_980,251,524,131524,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 524 far from base",6,6,36,train
